t_sec      qx           qy           qz           qw
345.000  -0.856278654  -0.116987510   0.283589853   0.415544926
345.250  -0.856181493  -0.116983636   0.283688223   0.415679048
345.500  -0.856084196  -0.116979595   0.283786593   0.415813412
345.750  -0.855986760  -0.116975387   0.283884963   0.415948017
346.000  -0.855889187  -0.116971011   0.283983334   0.416082862
346.250  -0.855791476  -0.116966467   0.284081704   0.416217948
346.500  -0.855693628  -0.116961756   0.284180074   0.416353274
346.750  -0.855595641  -0.116956877   0.284278444   0.416488840
347.000  -0.855497517  -0.116951829   0.284376815   0.416624646
347.250  -0.855399254  -0.116946614   0.284475186   0.416760692
347.500  -0.855300853  -0.116941230   0.284573558   0.416896977
347.750  -0.855202314  -0.116935677   0.284671930   0.417033501
348.000  -0.855103637  -0.116929957   0.284770303   0.417170265
348.250  -0.855004821  -0.116924067   0.284868677   0.417307267
348.500  -0.854905867  -0.116918008   0.284967051   0.417444508
348.750  -0.854806775  -0.116911781   0.285065427   0.417581987
349.000  -0.854707543  -0.116905384   0.285163803   0.417719705
349.250  -0.854608174  -0.116898818   0.285262180   0.417857661
349.500  -0.854508665  -0.116892083   0.285360559   0.417995854
349.750  -0.854409017  -0.116885178   0.285458939   0.418134285
350.000  -0.854309231  -0.116878103   0.285557320   0.418272953
350.250  -0.854209306  -0.116870859   0.285655703   0.418411859
350.500  -0.854109242  -0.116863444   0.285754087   0.418551001
350.750  -0.854009038  -0.116855860   0.285852473   0.418690381
351.000  -0.853908695  -0.116848105   0.285950860   0.418829996
351.250  -0.853808214  -0.116840180   0.286049249   0.418969848
351.500  -0.853707592  -0.116832084   0.286147640   0.419109936
351.750  -0.853606832  -0.116823818   0.286246034   0.419250260
352.000  -0.853505931  -0.116815381   0.286344429   0.419390820
352.250  -0.853404892  -0.116806773   0.286442826   0.419531615
352.500  -0.853303712  -0.116797995   0.286541225   0.419672645
352.750  -0.853202393  -0.116789045   0.286639627   0.419813910
353.000  -0.853100934  -0.116779924   0.286738031   0.419955410
353.250  -0.852999336  -0.116770631   0.286836438   0.420097145
353.500  -0.852897597  -0.116761167   0.286934847   0.420239114
353.750  -0.852795718  -0.116751531   0.287033258   0.420381317
354.000  -0.852693700  -0.116741723   0.287131673   0.420523753
354.250  -0.852591541  -0.116731744   0.287230090   0.420666424
354.500  -0.852489242  -0.116721592   0.287328510   0.420809327
354.750  -0.852386802  -0.116711268   0.287426933   0.420952464
355.000  -0.852284222  -0.116700772   0.287525360   0.421095834
355.250  -0.852181502  -0.116690103   0.287623789   0.421239437
355.500  -0.852078641  -0.116679262   0.287722222   0.421383272
355.750  -0.851975640  -0.116668248   0.287820658   0.421527340
356.000  -0.851872498  -0.116657061   0.287919097   0.421671639
356.250  -0.851769215  -0.116645702   0.288017540   0.421816170
356.500  -0.851665791  -0.116634169   0.288115987   0.421960933
356.750  -0.851562227  -0.116622463   0.288214437   0.422105927
357.000  -0.851458521  -0.116610583   0.288312891   0.422251153
357.250  -0.851354674  -0.116598530   0.288411348   0.422396609
357.500  -0.851250687  -0.116586304   0.288509810   0.422542296
357.750  -0.851146558  -0.116573903   0.288608276   0.422688213
358.000  -0.851042288  -0.116561329   0.288706746   0.422834360
358.250  -0.850937876  -0.116548581   0.288805220   0.422980737
358.500  -0.850833323  -0.116535659   0.288903698   0.423127344
358.750  -0.850728629  -0.116522562   0.289002181   0.423274181
359.000  -0.850623793  -0.116509291   0.289100668   0.423421246
359.250  -0.850518815  -0.116495846   0.289199160   0.423568541
359.500  -0.850413696  -0.116482225   0.289297656   0.423716064
359.750  -0.850308435  -0.116468431   0.289396157   0.423863816
360.000  -0.850203032  -0.116454461   0.289494663   0.424011796
360.250  -0.850097487  -0.116440316   0.289593174   0.424160004
360.500  -0.849991800  -0.116425996   0.289691690   0.424308440
360.750  -0.849885971  -0.116411501   0.289790211   0.424457103
361.000  -0.849780000  -0.116396830   0.289888736   0.424605993
361.250  -0.849673887  -0.116381984   0.289987268   0.424755111
361.500  -0.849567632  -0.116366962   0.290085804   0.424904455
361.750  -0.849461234  -0.116351765   0.290184346   0.425054025
362.000  -0.849354693  -0.116336391   0.290282894   0.425203822
362.250  -0.849248011  -0.116320842   0.290381447   0.425353845
362.500  -0.849141185  -0.116305116   0.290480005   0.425504094
362.750  -0.849034217  -0.116289214   0.290578570   0.425654568
363.000  -0.848927106  -0.116273136   0.290677140   0.425805268
363.250  -0.848819853  -0.116256881   0.290775717   0.425956192
363.500  -0.848712457  -0.116240450   0.290874299   0.426107341
363.750  -0.848604917  -0.116223842   0.290972887   0.426258715
364.000  -0.848497235  -0.116207056   0.291071482   0.426410312
364.250  -0.848389410  -0.116190094   0.291170083   0.426562134
364.500  -0.848281441  -0.116172955   0.291268690   0.426714180
364.750  -0.848173329  -0.116155639   0.291367304   0.426866449
365.000  -0.848065074  -0.116138145   0.291465924   0.427018941
365.250  -0.847956676  -0.116120474   0.291564551   0.427171656
365.500  -0.847848134  -0.116102625   0.291663185   0.427324594
365.750  -0.847739449  -0.116084598   0.291761825   0.427477754
366.000  -0.847630620  -0.116066393   0.291860473   0.427631136
366.250  -0.847521648  -0.116048011   0.291959127   0.427784740
366.500  -0.847412532  -0.116029450   0.292057789   0.427938566
366.750  -0.847303272  -0.116010711   0.292156457   0.428092613
367.000  -0.847193868  -0.115991794   0.292255133   0.428246881
367.250  -0.847084320  -0.115972699   0.292353816   0.428401370
367.500  -0.846974629  -0.115953424   0.292452507   0.428556079
367.750  -0.846864793  -0.115933972   0.292551205   0.428711009
368.000  -0.846754813  -0.115914340   0.292649911   0.428866159
368.250  -0.846644689  -0.115894529   0.292748624   0.429021528
368.500  -0.846534421  -0.115874540   0.292847345   0.429177117
368.750  -0.846424008  -0.115854371   0.292946074   0.429332925
369.000  -0.846313451  -0.115834023   0.293044812   0.429488952
369.250  -0.846202750  -0.115813495   0.293143557   0.429645198
369.500  -0.846091904  -0.115792788   0.293242310   0.429801662
369.750  -0.845980913  -0.115771901   0.293341071   0.429958344
370.000  -0.845869778  -0.115750835   0.293439841   0.430115244
370.250  -0.845758498  -0.115729589   0.293538619   0.430272362
370.500  -0.845647073  -0.115708162   0.293637406   0.430429696
370.750  -0.845535503  -0.115686556   0.293736201   0.430587248
371.000  -0.845423788  -0.115664769   0.293835005   0.430745016
371.250  -0.845311929  -0.115642802   0.293933818   0.430903001
371.500  -0.845199924  -0.115620655   0.294032639   0.431061202
371.750  -0.845087774  -0.115598327   0.294131470   0.431219619
372.000  -0.844975479  -0.115575818   0.294230309   0.431378251
372.250  -0.844863039  -0.115553129   0.294329158   0.431537099
372.500  -0.844750453  -0.115530259   0.294428015   0.431696161
372.750  -0.844637722  -0.115507207   0.294526882   0.431855439
373.000  -0.844524845  -0.115483975   0.294625759   0.432014930
373.250  -0.844411823  -0.115460561   0.294724645   0.432174636
373.500  -0.844298655  -0.115436966   0.294823540   0.432334556
373.750  -0.844185341  -0.115413189   0.294922445   0.432494689
374.000  -0.844071882  -0.115389231   0.295021360   0.432655036
374.250  -0.843958277  -0.115365092   0.295120285   0.432815595
374.500  -0.843844526  -0.115340770   0.295219219   0.432976368
374.750  -0.843730629  -0.115316266   0.295318164   0.433137352
375.000  -0.843616587  -0.115291581   0.295417118   0.433298549
375.250  -0.843502398  -0.115266713   0.295516083   0.433459957
375.500  -0.843388063  -0.115241663   0.295615058   0.433621577
375.750  -0.843273581  -0.115216431   0.295714044   0.433783408
376.000  -0.843158954  -0.115191016   0.295813040   0.433945451
376.250  -0.843044180  -0.115165419   0.295912046   0.434107703
376.500  -0.842929259  -0.115139639   0.296011063   0.434270166
376.750  -0.842814193  -0.115113676   0.296110091   0.434432839
377.000  -0.842698979  -0.115087531   0.296209130   0.434595722
377.250  -0.842583620  -0.115061202   0.296308179   0.434758814
377.500  -0.842468113  -0.115034690   0.296407240   0.434922116
377.750  -0.842352460  -0.115007995   0.296506312   0.435085626
378.000  -0.842236660  -0.114981117   0.296605394   0.435249344
378.250  -0.842120713  -0.114954055   0.296704489   0.435413271
378.500  -0.842004619  -0.114926810   0.296803594   0.435577406
378.750  -0.841888378  -0.114899381   0.296902711   0.435741748
379.000  -0.841771990  -0.114871769   0.297001839   0.435906298
379.250  -0.841655456  -0.114843972   0.297100979   0.436071054
379.500  -0.841538774  -0.114815992   0.297200131   0.436236017
379.750  -0.841421944  -0.114787827   0.297299295   0.436401187
380.000  -0.841304968  -0.114759478   0.297398470   0.436566562
380.250  -0.841187844  -0.114730945   0.297497658   0.436732144
380.500  -0.841070572  -0.114702228   0.297596858   0.436897930
380.750  -0.840953154  -0.114673326   0.297696069   0.437063922
381.000  -0.840835587  -0.114644240   0.297795293   0.437230118
381.250  -0.840717873  -0.114614968   0.297894530   0.437396520
381.500  -0.840600012  -0.114585513   0.297993779   0.437563125
381.750  -0.840482003  -0.114555872   0.298093040   0.437729934
382.000  -0.840363846  -0.114526046   0.298192314   0.437896946
382.250  -0.840245541  -0.114496035   0.298291601   0.438064162
382.500  -0.840127088  -0.114465839   0.298390901   0.438231580
382.750  -0.840008487  -0.114435458   0.298490213   0.438399202
383.000  -0.839889739  -0.114404891   0.298589539   0.438567025
383.250  -0.839770842  -0.114374139   0.298688878   0.438735050
383.500  -0.839651797  -0.114343201   0.298788229   0.438903277
383.750  -0.839532604  -0.114312077   0.298887595   0.439071705
384.000  -0.839413262  -0.114280768   0.298986973   0.439240334
384.250  -0.839293773  -0.114249273   0.299086365   0.439409164
384.500  -0.839174135  -0.114217592   0.299185771   0.439578194
384.750  -0.839054348  -0.114185724   0.299285190   0.439747424
385.000  -0.838934413  -0.114153671   0.299384623   0.439916853
385.250  -0.838814330  -0.114121431   0.299484070   0.440086482
385.500  -0.838694097  -0.114089005   0.299583531   0.440256309
385.750  -0.838573717  -0.114056392   0.299683006   0.440426336
386.000  -0.838453187  -0.114023593   0.299782494   0.440596561
386.250  -0.838332509  -0.113990607   0.299881998   0.440766983
386.500  -0.838211682  -0.113957435   0.299981515   0.440937603
386.750  -0.838090706  -0.113924075   0.300081047   0.441108421
387.000  -0.837969581  -0.113890529   0.300180594   0.441279435
387.250  -0.837848307  -0.113856796   0.300280155   0.441450646
387.500  -0.837726884  -0.113822875   0.300379730   0.441622054
387.750  -0.837605312  -0.113788767   0.300479321   0.441793657
388.000  -0.837483591  -0.113754472   0.300578926   0.441965456
388.250  -0.837361720  -0.113719990   0.300678547   0.442137450
388.500  -0.837239701  -0.113685320   0.300778182   0.442309639
388.750  -0.837117531  -0.113650462   0.300877833   0.442482023
389.000  -0.836995213  -0.113615417   0.300977499   0.442654601
389.250  -0.836872745  -0.113580184   0.301077180   0.442827373
389.500  -0.836750128  -0.113544763   0.301176877   0.443000338
389.750  -0.836627361  -0.113509154   0.301276589   0.443173496
390.000  -0.836504444  -0.113473357   0.301376317   0.443346848
390.250  -0.836381378  -0.113437372   0.301476061   0.443520392
390.500  -0.836258162  -0.113401199   0.301575820   0.443694128
390.750  -0.836134797  -0.113364837   0.301675596   0.443868055
391.000  -0.836011281  -0.113328287   0.301775387   0.444042175
391.250  -0.835887616  -0.113291549   0.301875195   0.444216485
391.500  -0.835763801  -0.113254622   0.301975019   0.444390986
391.750  -0.835639835  -0.113217506   0.302074859   0.444565677
392.000  -0.835515720  -0.113180201   0.302174715   0.444740559
392.250  -0.835391455  -0.113142708   0.302274589   0.444915630
392.500  -0.835267039  -0.113105026   0.302374478   0.445090891
392.750  -0.835142474  -0.113067155   0.302474385   0.445266340
393.000  -0.835017758  -0.113029094   0.302574308   0.445441978
393.250  -0.834892892  -0.112990845   0.302674248   0.445617804
393.500  -0.834767875  -0.112952406   0.302774205   0.445793819
393.750  -0.834642709  -0.112913778   0.302874180   0.445970020
394.000  -0.834517391  -0.112874961   0.302974171   0.446146409
394.250  -0.834391924  -0.112835954   0.303074180   0.446322985
394.500  -0.834266306  -0.112796757   0.303174206   0.446499747
394.750  -0.834140537  -0.112757371   0.303274250   0.446676695
395.000  -0.834014617  -0.112717795   0.303374311   0.446853829
395.250  -0.833888547  -0.112678029   0.303474390   0.447031148
395.500  -0.833762326  -0.112638073   0.303574487   0.447208652
395.750  -0.833635955  -0.112597927   0.303674601   0.447386341
396.000  -0.833509433  -0.112557592   0.303774734   0.447564214
396.250  -0.833382759  -0.112517066   0.303874884   0.447742271
396.500  -0.833255935  -0.112476350   0.303975053   0.447920511
396.750  -0.833128960  -0.112435443   0.304075241   0.448098934
397.000  -0.833001834  -0.112394346   0.304175446   0.448277541
397.250  -0.832874557  -0.112353059   0.304275670   0.448456329
397.500  -0.832747129  -0.112311581   0.304375913   0.448635300
397.750  -0.832619549  -0.112269912   0.304476174   0.448814452
398.000  -0.832491819  -0.112228053   0.304576454   0.448993785
398.250  -0.832363937  -0.112186003   0.304676753   0.449173300
398.500  -0.832235904  -0.112143763   0.304777071   0.449352994
398.750  -0.832107720  -0.112101331   0.304877408   0.449532869
399.000  -0.831979384  -0.112058708   0.304977765   0.449712924
399.250  -0.831850897  -0.112015894   0.305078140   0.449893158
399.500  -0.831722258  -0.111972890   0.305178535   0.450073570
399.750  -0.831593468  -0.111929693   0.305278950   0.450254162
400.000  -0.831464527  -0.111886306   0.305379384   0.450434931
400.250  -0.831335433  -0.111842727   0.305479837   0.450615879
400.500  -0.831206189  -0.111798957   0.305580311   0.450797004
400.750  -0.831076792  -0.111754996   0.305680804   0.450978306
401.000  -0.830947244  -0.111710842   0.305781318   0.451159784
401.250  -0.830817544  -0.111666498   0.305881851   0.451341439
401.500  -0.830687693  -0.111621961   0.305982405   0.451523269
401.750  -0.830557689  -0.111577233   0.306082979   0.451705275
402.000  -0.830427534  -0.111532313   0.306183574   0.451887457
402.250  -0.830297227  -0.111487201   0.306284189   0.452069812
402.500  -0.830166767  -0.111441896   0.306384825   0.452252343
402.750  -0.830036156  -0.111396400   0.306485481   0.452435047
403.000  -0.829905393  -0.111350712   0.306586158   0.452617924
403.250  -0.829774478  -0.111304832   0.306686856   0.452800975
403.500  -0.829643410  -0.111258759   0.306787576   0.452984198
403.750  -0.829512191  -0.111212494   0.306888316   0.453167594
404.000  -0.829380819  -0.111166037   0.306989078   0.453351161
404.250  -0.829249295  -0.111119387   0.307089860   0.453534900
404.500  -0.829117619  -0.111072545   0.307190665   0.453718810
404.750  -0.828985791  -0.111025510   0.307291491   0.453902891
405.000  -0.828853810  -0.110978283   0.307392339   0.454087142
405.250  -0.828721677  -0.110930863   0.307493208   0.454271563
405.500  -0.828589391  -0.110883250   0.307594099   0.454456154
405.750  -0.828456953  -0.110835444   0.307695012   0.454640913
406.000  -0.828324363  -0.110787446   0.307795948   0.454825842
406.250  -0.828191620  -0.110739255   0.307896905   0.455010938
406.500  -0.828058724  -0.110690870   0.307997885   0.455196203
406.750  -0.827925676  -0.110642293   0.308098888   0.455381634
407.000  -0.827792476  -0.110593522   0.308199912   0.455567233
407.250  -0.827659122  -0.110544558   0.308300960   0.455752999
407.500  -0.827525616  -0.110495402   0.308402030   0.455938930
407.750  -0.827391958  -0.110446051   0.308503123   0.456125028
408.000  -0.827258146  -0.110396508   0.308604239   0.456311291
408.250  -0.827124182  -0.110346771   0.308705378   0.456497719
408.500  -0.826990065  -0.110296840   0.308806540   0.456684311
408.750  -0.826855795  -0.110246717   0.308907726   0.456871068
409.000  -0.826721373  -0.110196399   0.309008934   0.457057988
409.250  -0.826586797  -0.110145888   0.309110167   0.457245071
409.500  -0.826452068  -0.110095183   0.309211423   0.457432318
409.750  -0.826317187  -0.110044285   0.309312702   0.457619726
410.000  -0.826182153  -0.109993193   0.309414006   0.457807297
410.250  -0.826046965  -0.109941907   0.309515333   0.457995030
410.500  -0.825911625  -0.109890427   0.309616684   0.458182923
410.750  -0.825776131  -0.109838753   0.309718060   0.458370978
411.000  -0.825640484  -0.109786886   0.309819460   0.458559193
411.250  -0.825504684  -0.109734824   0.309920884   0.458747567
411.500  -0.825368731  -0.109682568   0.310022332   0.458936101
411.750  -0.825232625  -0.109630118   0.310123806   0.459124794
412.000  -0.825096366  -0.109577474   0.310225303   0.459313646
412.250  -0.824959953  -0.109524636   0.310326826   0.459502656
412.500  -0.824823387  -0.109471603   0.310428374   0.459691824
412.750  -0.824686668  -0.109418376   0.310529946   0.459881149
413.000  -0.824549796  -0.109364955   0.310631544   0.460070630
413.250  -0.824412770  -0.109311340   0.310733167   0.460260269
413.500  -0.824275590  -0.109257530   0.310834816   0.460450063
413.750  -0.824138258  -0.109203525   0.310936490   0.460640013
414.000  -0.824000772  -0.109149326   0.311038189   0.460830118
414.250  -0.823863132  -0.109094932   0.311139914   0.461020378
414.500  -0.823725339  -0.109040344   0.311241665   0.461210792
414.750  -0.823587393  -0.108985561   0.311343442   0.461401359
415.000  -0.823449293  -0.108930584   0.311445245   0.461592081
415.250  -0.823311040  -0.108875412   0.311547075   0.461782955
415.500  -0.823172633  -0.108820045   0.311648930   0.461973981
415.750  -0.823034072  -0.108764483   0.311750812   0.462165160
416.000  -0.822895358  -0.108708726   0.311852720   0.462356490
416.250  -0.822756490  -0.108652775   0.311954655   0.462547971
416.500  -0.822617469  -0.108596628   0.312056617   0.462739603
416.750  -0.822478294  -0.108540287   0.312158606   0.462931386
417.000  -0.822338965  -0.108483750   0.312260621   0.463123318
417.250  -0.822199482  -0.108427019   0.312362664   0.463315399
417.500  -0.822059846  -0.108370092   0.312464733   0.463507630
417.750  -0.821920056  -0.108312971   0.312566831   0.463700008
418.000  -0.821780113  -0.108255654   0.312668955   0.463892535
418.250  -0.821640015  -0.108198142   0.312771107   0.464085210
418.500  -0.821499764  -0.108140435   0.312873287   0.464278031
418.750  -0.821359359  -0.108082533   0.312975495   0.464470999
419.000  -0.821218801  -0.108024435   0.313077730   0.464664113
419.250  -0.821078088  -0.107966142   0.313179993   0.464857373
419.500  -0.820937222  -0.107907654   0.313282285   0.465050778
419.750  -0.820796201  -0.107848970   0.313384605   0.465244328
420.000  -0.820655027  -0.107790091   0.313486953   0.465438023
420.250  -0.820513699  -0.107731017   0.313589330   0.465631861
420.500  -0.820372217  -0.107671747   0.313691735   0.465825843
420.750  -0.820230581  -0.107612282   0.313794169   0.466019967
421.000  -0.820088792  -0.107552621   0.313896632   0.466214234
421.250  -0.819946848  -0.107492765   0.313999124   0.466408643
421.500  -0.819804750  -0.107432713   0.314101645   0.466603194
421.750  -0.819662499  -0.107372465   0.314204195   0.466797885
422.000  -0.819520093  -0.107312022   0.314306775   0.466992718
422.250  -0.819377534  -0.107251384   0.314409384   0.467187690
422.500  -0.819234820  -0.107190549   0.314512022   0.467382802
422.750  -0.819091952  -0.107129519   0.314614690   0.467578053
423.000  -0.818948931  -0.107068294   0.314717388   0.467773444
423.250  -0.818805755  -0.107006873   0.314820116   0.467968972
423.500  -0.818662426  -0.106945255   0.314922874   0.468164638
423.750  -0.818518942  -0.106883443   0.315025663   0.468360441
424.000  -0.818375305  -0.106821434   0.315128481   0.468556381
424.250  -0.818231513  -0.106759230   0.315231330   0.468752458
424.500  -0.818087567  -0.106696830   0.315334210   0.468948670
424.750  -0.817943467  -0.106634234   0.315437120   0.469145018
425.000  -0.817799213  -0.106571442   0.315540061   0.469341501
425.250  -0.817654805  -0.106508454   0.315643033   0.469538118
425.500  -0.817510243  -0.106445271   0.315746036   0.469734869
425.750  -0.817365527  -0.106381891   0.315849070   0.469931753
426.000  -0.817220657  -0.106318316   0.315952135   0.470128771
